address,latitude,longitude,point,removable
"WATER ST, BOSTON, MA, USA",42.3706179,-71.0615727,POINT (236111.2161675356 902327.7848996921),False
"481 R BROADWAY, SAUGUS, MA, USA",NA,NA,,
"REAR WALNUT ST, SAUGUS, MA, USA",42.487962,-71.01555,POINT (239827.8226448851 915382.4988639377),False
"R WALNUT ST, SAUGUS, MA, USA",42.487962,-71.01555,POINT (239827.8226448851 915382.4988639377),False
"28 WATER STREET, SAUGUS, MA, USA",42.494871183785335,-71.02236260783046,POINT (239263.4496913285 916146.8025196372),False
"WATER STREET, SAUGUS, MA, USA",42.4949746,-71.0204685,POINT (239419.085702921 916159.1634796264),False
"P.O. BOX 845142, BOSTON, MA, USA",NA,NA,,
"100 CAMBRDIGE STREET, BOSTON, MA, USA",NA,NA,,
"C/O ASSESSOR, TAUNTON, MA, USA",NA,NA,,
"1000 COUNTY STREET, TAUNTON, MA, USA",41.877712849999995,-71.06113613779505,POINT (236428.8610879094 847580.647337358),False
"BAY STREET, TAUNTON, MA, USA",41.964541,-71.125664,POINT (231030.2972985905 857198.9494149638),False
"60 HODGES AVENUE, TAUNTON, MA, USA",41.9122623,-71.1018843,POINT (233028.585293456 851401.3791798225),True
"PO BOX 829, CARLISLE, MA, USA",NA,NA,,
"P O BOX 829, CARLISLE, MA, USA",NA,NA,,
"10 PARK PLAZA, ROOM 6160, BOSTON, MA, USA",NA,NA,,
"251 CAUSEWAY ST #400, BOSTON, MA, USA",42.366041249999995,-71.05934954879032,POINT (236296.9514061136 901820.3748212329),False
"10 PARK PLAZA  ROOM 6160, BOSTON, MA, USA",NA,NA,,
"1 WINTER ST, BOSTON, MA, USA",42.35559,-71.06053,POINT (236205.6981893393 900658.997270416),False
"251 CAUSEWAY ST STE 400, BOSTON, MA, USA",42.366041249999995,-71.05934954879032,POINT (236296.9514061136 901820.3748212329),False
"PROVIDENCE HWY, WESTWOOD, MA, USA",42.2185917,-71.1806443,POINT (226367.1208396022 885397.9897356011),False
"100 CAMBRIDGE ST RM1404, BOSTON, MA, USA",NA,NA,,
"100 CAMBRIDGE ST RM 1404, BOSTON, MA, USA",NA,NA,,
"100 CAMBRIDGE ST - ROOM 1905, BOSTON, MA, USA",NA,NA,,
"251 CAUSEWAY STREET SUITE 600, BOSTON, MA, USA",NA,NA,,
"BYPASS + GOULD RD, ANDOVER, MA, USA",NA,NA,,
"W/S BY-PASS, ANDOVER, MA, USA",NA,NA,,
"ANDOVER BY-PASS SALEM ST, ANDOVER, MA, USA",NA,NA,,
"519 APPLETON ST, ARLINGTON, MA, USA",42.4171374,-71.1997495,POINT (224712.104789746 907445.7481821764),False
"100 CANBRIDGE STREET, BOSTON, MA, USA",NA,NA,,
"100 CMBRIDGE STREET, BOSTON, MA, USA",NA,NA,,
"50 MAPLE STREET SUITE 3, MILFORD, MA, USA",NA,NA,,
"PERRY ST, SHERBORN, MA, USA",42.259502,-71.396212,POINT (208563.5880929485 889897.9107213959),False
"403 BELMONT ST, WORCESTER, MA, USA",42.2743534,-71.76093468221922,POINT (178475.2529721061 891575.2379639943),False
"100 CAMBRIDGE ST 9TH FLOOR, BOSTON, MA, USA",NA,NA,,
"251 CAUSEWAY ST. STE 600, BOSTON, MA, USA",42.366041249999995,-71.05934954879032,POINT (236296.9514061136 901820.3748212329),False
"167 LYMAN STREET, WESTBOROUGH, MA, USA",42.2930845,-71.60429023704309,POINT (191399.5329796622 893628.1283508609),False
"106 EAST MAIN ST, WESTBOROUGH, MA, USA",42.278669199999996,-71.60791273725026,POINT (191098.7719196572 892027.3214574016),False
"10 PARK PLAZA-RM 6160, BOSTON, MA, USA",NA,NA,,
"ONE ASHBURTON PL 15TH FLOOR, BOSTON, MA, USA",NA,NA,,
"DEPT OF PUBLIC WORKS, BOSTON, MA, USA",NA,NA,,
"1010 COMMONWEALTH AVENUE, BOSTON, MA, USA",42.35134995,-71.12084187948271,POINT (231239.0380629485 900164.1875722806),False
"66 HARRIS ST, ACTON, MA, USA",42.51130035,-71.4163172778558,POINT (206877.254306128 917865.2056049928),False
"., BOSTON, MA, USA",42.3602534,-71.0582912,POINT (236387.4574438666 901177.9382187419),False
"nan, BOSTON MA, MA, USA",42.3602534,-71.0582912,POINT (236387.4574438666 901177.9382187419),False
"100 ELLIOTT ST, HAVERHILL, MA, USA",42.79669285,-71.04700290470453,POINT (237059.8891332968 949663.2537167511),False
"10 PARK PLAZA STE 5170, BOSTON, MA, USA",42.35171,-71.06782,POINT (235607.3010257096 900224.9568155505),False
"10 PARK PLAZA, BOSTON,, MA, USA",42.35171,-71.06782,POINT (235607.3010257096 900224.9568155505),False
"100 CAMBRIDGE ST, BOSTONON, MA, USA",NA,NA,,
"BILLINGS STREET REAR, RANDOLPH, MA, USA",42.2027255,-71.0648723,POINT (235934.5794047722 883677.9741008922),False
"10 PARK PLZ, BOSTON, MA, USA",42.35171,-71.06782,POINT (235607.3010257096 900224.9568155505),False
"26 BRYANT ST, DEDHAM, MA, USA",42.246392,-71.17334034479688,POINT (226958.3322426089 888488.1379494881),False
"P.O. BOX 9490, BOSTON, MA, USA",NA,NA,,
"STEPHEN O'DONNELL DIRECTOR, ARLINGTON, MA, USA",NA,NA,,
"33 SHATTUCK ST, LAWRENCE, MA, USA",42.698271649999995,-71.16538813526992,POINT (227417.6919466935 938685.1145400103),True
"41 PLEASANT ST  STE 103, METHUEN, MA, USA",42.729934799999995,-71.18351529655088,POINT (225919.3302852754 942196.8074774391),False
"41 PLEASANT ST  STE 313, METHUEN, MA, USA",42.729934799999995,-71.18351529655088,POINT (225919.3302852754 942196.8074774391),False
"100 NASHUA ST, BOSTON, MA, USA",42.3668394,-71.068088,POINT (235576.7110923384 901905.3480380187),True
"ONE ASHBURNHAM PLACE, BOSTON, MA, USA",NA,NA,,
"679 LOWELL ST, METHUEN, MA, USA",42.6881568,-71.23023422871546,POINT (222107.8549285205 937542.6680876049),False
"251  CAUSEWAY ST SUITE 400, BOSTON, MA, USA",NA,NA,,
"10 PARK PLAZA, SUITE 1370, BOSTON, MA, USA",NA,NA,,
"10 PARK PLAZA SUITE 1370, BOSTON, MA, USA",NA,NA,,
"10 PARK PL SUITE 1370, BOSTON, MA, USA",NA,NA,,
"MDC, CAMBRIDGE, MA, USA",42.3693984,-71.1180172,POINT (231462.785407163 902169.9695393814),True
"M D C, CAMBRIDGE, MA, USA",NA,NA,,
"METROPOLITAN DISTRICT COMMISSION, CAMBRIDGE, MA, USA",NA,NA,,
"STATE HOUSE, BOSTON, MA, USA",NA,NA,,
"REAL PROPERTY OFFICE 20 SOMERSET STREET, BOSTON, MA, USA",NA,NA,,
"FRAMINGHAM STATE COLLEGE, FRAMINGHAM, MA, USA",NA,NA,,
"ONE ASHBURTON PLACE 15TH FLR, BOSTON, MA, USA",NA,NA,,
"C/O REAL PROPERTY OFFICE, BOSTON, MA, USA",NA,NA,,
"ONE ASHBURTON PLACE 15th FL, BOSTON, MA, USA",NA,NA,,
"PROPERTY DIVISION, BOSTON, MA, USA",NA,NA,,
"OLD COMMON RD, LANCASTER, MA, USA",42.4437972,-71.6664248,POINT (186308.1722138959 910376.9443314598),False
"DELANEY FLOOD CONTROL PROJECT, BOSTON, MA, USA",NA,NA,,
"251 CAUSEWAY, STE 400, BOSTON, MA, USA",NA,NA,,
"251 CAUSEWAY ST, STE 400, BOSTON, MA, USA",42.366041249999995,-71.05934954879032,POINT (236296.9514061136 901820.3748212329),False
"20 SOMMERSET ST, BOSTON, MA, USA",NA,NA,,
"251 CAUSEWAY ST SUITE 600, BOSTON, MA, USA",NA,NA,,
"10 MECHANIC STREET, BELLINGHAM, MA, USA",42.087252750000005,-71.47319737021101,POINT (202217.5078034679 870760.8480676364),False
"251 CAUSEWAY ST SUITE 700, BOSTON, MA, USA",NA,NA,,
"100 CAMBRIGE ST., BOSTON, MA, USA",NA,NA,,
"695 HILLSIDE STREET, MILTON, MA, USA",42.213931,-71.093487,POINT (233565.5501896977 884910.934101901),True
"251 CAUSEWAY STREET - SUITE 600, BOSTON, MA, USA",NA,NA,,
"382 DOUGLAS RD, LOWELL, MA, USA",42.63466775,-71.27633299034764,POINT (218345.5580106265 931589.887342613),True
"1 ASHBURTON PL 15TH FL, BOSTON, MA, USA",NA,NA,,
"19 STANIFORD ST, BOSTON, MA, USA",42.362074,-71.063606,POINT (235948.5996096364 901377.9083271178),False
"1 UNIVSERSITY AVE, LOWELL, MA, USA",NA,NA,,
"1 UNIVERSITY AVE, LOWELL, MA, USA",42.6528812,-71.3267009,POINT (214210.1900758513 933603.5141245517),False
"1 UNIVERISTY AVE, LOWELL, MA, USA",NA,NA,,
"33 KEARNEY SQ, LOWELL, MA, USA",42.6445821,-71.30674556728471,POINT (215848.574756629 932685.1239925839),False
"25 STANIFORD ST, BOSTON, MA, USA",42.362365621137684,-71.06360779380343,POINT (235948.2861184251 901410.2994971841),False
"ONE BEACON ST 31ST FL, BOSTON, MA, USA",NA,NA,,
"251 CUASEWAY ST, BOSTON, MA, USA",NA,NA,,
"ONE ASHBURTON ST 15TH FL, BOSTON, MA, USA",NA,NA,,
"100 CAMBRIDGE ST STE 900, BOSTON, MA, USA",42.360499700000005,-71.06264513045232,POINT (236028.6485952722 901203.4478281017),False
"10 PARK PLAZA STE 4160, BOSTON, MA, USA",42.35171,-71.06782,POINT (235607.3010257096 900224.9568155505),False
"10 PARK PLAZA SUITE 4160, BOSTON, MA, USA",NA,NA,,
"10 PARK PL SUITE 4160, BOSTON, MA, USA",NA,NA,,
"1000 COMM AVE, NEWTON, MA, USA",42.3396857,-71.1676588,POINT (227386.8362761762 898852.4865690618),False
"1 MONSIGNOR O'BRIEN HWY, CAMBRIDGE, MA, USA",42.3699625,-71.0748297,POINT (235019.6708429563 902249.4582453999),False
"20 SOMERSET ST, NEWTON, MA, USA",NA,NA,,
"HIGH ST REAR, N ATTLEBORO, MA, USA",41.9866295,-71.351547,POINT (212301.6615919913 859594.9272594249),False
"511 LOWELL ST REAR, PEABODY, MA, USA",NA,NA,,
"149 NEWBURY ST, PEABODY, MA, USA",42.519366,-70.9991834,POINT (241152.8638255114 918878.5878809852),False
"10 PARK PLAZA, RM 6160, BOSTON, MA, USA",NA,NA,,
"100 CAMBRIDGE ST,RM 1901, BOSTON, MA, USA",NA,NA,,
"251 CAUSEWAT ST 4TH FLOOR, BOSTON, MA, USA",NA,NA,,
"1 WOODLAND RD, STONEHAM, MA, USA",42.45772225,-71.08834041184073,POINT (233859.8063549282 911992.0778973943),True
"MARSH-NORTH, REVERE, MA, USA",NA,NA,,
"134 BALLARD ST, SAUGUS, MA, USA",42.44996075,-70.98036697276655,POINT (242745.9866978833 911178.4353771562),False
"26 COURT STREET, TAUNTON, MA, USA",41.9033289,-71.0971639,POINT (233424.8835929451 850411.0051327755),False
"0 COURT STREET, TAUNTON, MA, USA",41.902163,-71.09411,POINT (233678.8919052121 850282.7125743923),False
"34 COURT STREET, TAUNTON, MA, USA",41.9033289,-71.0971639,POINT (233424.8835929451 850411.0051327755),False
"38 COURT STREET, TAUNTON, MA, USA",41.9033289,-71.0971639,POINT (233424.8835929451 850411.0051327755),False
"42 COURT STREET, TAUNTON, MA, USA",41.9033289,-71.0971639,POINT (233424.8835929451 850411.0051327755),False
"40 BROADWAY, TAUNTON, MA, USA",41.90324335,-71.09415375104348,POINT (233674.6907343997 850402.6872829953),False
"ONE ASHBURTON PLACE FL 15, BOSTON, MA, USA",NA,NA,,
"1 BAY STREET, TAUNTON, MA, USA",41.91254,-71.091758,POINT (233868.5322479184 851436.193704707),False
"29 BASSETT STREET, TAUNTON, MA, USA",41.94029475,-71.11868457379701,POINT (231620.8867765191 854508.5211836755),False
"251 Causeway St., Boston, MA, USA",42.366041249999995,-71.05934954879032,POINT (236296.9514061136 901820.3748212329),False
"71 Oakland St., Wellesley, MA, USA",42.312229450000004,-71.26535543105109,POINT (219344.483214206 895776.0113522285),False
"10 Park Plaza, Boston, MA, USA",42.35171,-71.06782,POINT (235607.3010257096 900224.9568155505),False
"14 Minuteman Lane, Wellesley, MA, USA",NA,NA,,
"50 Oakland Street, Wellesley, MA, USA",42.31242855,-71.26377720189902,POINT (219474.5334364813 895798.4855583166),False
"REAR BROAD ST, WEYMOUTH, MA, USA",42.2174218,-70.9357848,POINT (246584.2041610102 885372.7572100443),False
"DONALD ST, WEYMOUTH, MA, USA",42.1902606,-70.9489104,POINT (245520.0011352614 882348.8507416213),False
"ADAMS ST, WINTHROP, MA, USA",42.373665,-70.987606,POINT (242201.4077776975 902700.1980604929),False
"10 PARK PLAZA - RM 6160, BOSTON, MA, USA",NA,NA,,
"MHD FISCAL MANAGEMENT DIV 10 PARK PLAZA RM 5510, BOSTON, MA, USA",NA,NA,,
"965 ELM ST, CONCORD, MA, USA",42.46485955,-71.39575918178377,POINT (208573.0734552362 912708.4158747117),False
"965 ELM STREET, CONCORD, MA, USA",42.46485955,-71.39575918178377,POINT (208573.0734552362 912708.4158747117),False
"906 ELM ST, CONCORD, MA, USA",42.46653665,-71.39317190622182,POINT (208785.6252273351 912894.9705701189),False
"8 CENTRAL STREET, MILLVILLE, MA, USA",42.02743155,-71.58164704351574,POINT (193238.5963102806 864119.346575252),False
"8 CENTRAL ST., P O BOX 703, MILLVILLE, MA, USA",NA,NA,,
"1 NASHUA ST, BOSTON, MA, USA",42.36585325,-71.06327351909312,POINT (235973.8386207385 901797.8302588976),False
"10 PARK PLAZA  ROOM 3510, BOSTON, MA, USA",NA,NA,,
"10 PARK PLAZA ROOM 3510, BOSTON, MA, USA",NA,NA,,
"251 CAUSEWAY ST  STE 400, BOSTON, MA, USA",42.366041249999995,-71.05934954879032,POINT (236296.9514061136 901820.3748212329),False
"160 NO WASHINGTON ST, BOSTON, MA, USA",NA,NA,,
"100 CAMBRIDGE ST 9th floor, BOSTON, MA, USA",NA,NA,,
"ONE WINTER ST, BOSTON, MA, USA",42.3080665,-71.0625902,POINT (236063.0401930847 895379.4698168528),False
"108 WALLUM LAKE RD, DOUGLAS, MA, USA",42.03526458517058,-71.76325246146536,POINT (178202.0965174182 865019.7670343507),False
"108 WALLUM AKE RD, DOUGLAS, MA, USA",NA,NA,,
"ONE ASHBURTON PLACE 15TH FL, BOSTON, MA, USA",NA,NA,,
"DEPARTMENT OF HIGHWAYS, BOSTON, MA, USA",NA,NA,,
"1 ASHBURTON PLACE, BOSTON, NM, USA",NA,NA,,
"10 PARK PLAZA, REAL ESTATE DEPT, BOSTON, MA, USA",NA,NA,,
"10 PARK PLAZA-REAL ESTATE DEPT, BOSTON, MA, USA",NA,NA,,
"P O BOX 9655 DIVISION OF LOCAL SERVICE, BOSTON, MA, USA",NA,NA,,
"P.O. BOX 9655, BOSTON, MA, USA",NA,NA,,
"TRANSPORTATION BUILDING, BOSTON, MA, USA",42.35143,-71.06704,POINT (235671.7225269935 900194.1816882017),False
"251 CAUSEWAY ST SUITE400, BOSTON, MA, USA",NA,NA,,
"SECOND ST, EVERETT, MA, USA",42.40235,-71.05281,POINT (236814.4731133036 905856.2037824269),False
"85 ELM ST, EVERETT, MA, USA",42.412524250000004,-71.04343541097018,POINT (237580.1703063251 906990.4113466243),True
"16 WAYSIDE DRIVE, DANVERS, MA, USA",42.569826,-70.910729,POINT (248382.4664142484 924530.0938926454),False
"2 ARMORY ROAD, DANVERS, MA, USA",42.56898425,-70.97566470819349,POINT (243051.5253184188 924401.7877349885),False
"201 CONANT STREET, DANVERS, MA, USA",42.5685071,-70.9232875,POINT (247352.3493207437 924376.5426118765),False
"R470 MAPLE STREET, DANVERS, MA, USA",42.5798127,-70.9604622,POINT (244292.1305633253 925612.40339737),False
"200 DAYTON STREET, DANVERS, MA, USA",42.585028,-70.98745,POINT (242073.1745455973 926178.0611704786),True
"471 MAPLE STREET, DANVERS, MA, USA",42.58402477027027,-70.96759025675675,POINT (243704.0560741599 926076.6071869871),False
"485 MAPLE STREET, DANVERS, MA, USA",42.586101400000004,-70.96824278181302,POINT (243649.0546748801 926306.9472749581),False
"470 MAPLE STREET, DANVERS, MA, USA",42.5875406610875,-70.98510758379469,POINT (242263.7668955091 926458.3287192771),True
"420 MAPLE STREET, DANVERS, MA, USA",42.58621332971919,-70.98154092735557,POINT (242557.4203552308 926312.6605107068),False
"251 CAUSEWAY SUITE 400, BOSTON, MA, USA",NA,NA,,
"56 W ELM ST, BROCKTON, MA, USA",42.08208936363636,-71.02160336363637,POINT (239583.0166973106 870298.0002545103),False
"ONE MASSASOIT BLVD, BROCKTON, MA, USA",42.0737946,-70.9911314,POINT (242109.7648766965 869391.2993915288),False
"190 PORTLAND ST, BOSTON, MA, USA",42.364059889437904,-71.06158622006377,POINT (236113.8467113041 901599.3449686609),False
"190 PORTLAND ST, BROCKTON, MA, USA",42.075842515724126,-70.98226781733412,POINT (242841.8522228382 869623.1733520343),False
"SOMERSET ST, BOSTON, MA, USA",42.3601275,-71.0614783,POINT (236124.9820693639 901162.5991192525),False
"841 LOWELL ROAD, CARLISLE,, MA, USA",NA,NA,,
"ROUTE 135 NORTH DR, WESTBOROUGH, MA, USA",NA,NA,,
"ROUTE 135  NORTH DR, WESTBOROUGH, MA, USA",NA,NA,,
"ROUTE 135 NORTH, WESTBOROUGH, MA, USA",NA,NA,,
"519 APPLETON STREET, ARLINGTON, MA, USA",42.4171374,-71.1997495,POINT (224712.104789746 907445.7481821764),False
"10 PARK PLAZA SUITE 3910, BOSTON, MA, USA",NA,NA,,
"12 PARK PLAZA SUITE 3170, BOSTON, MA, USA",NA,NA,,
"NE DISTRICT, ACTON, MA, USA",NA,NA,,
"NORTHEAST WILDLIFE DISTRICT, ACTON, MA, USA",NA,NA,,
"OFFICE OF THE COMMISSIONER, BOSTON, MA, USA",NA,NA,,
"NORTHEAST WILDLIFE DISTRICT, BOSTON, MA, USA",NA,NA,,
"100 STATE ST, FRAMINGHAM, MA, USA",42.298538,-71.4350766,POINT (205353.5553920044 894230.6568095571),False
"MAYNARD RD, FRAMINGHAM, MA, USA",42.297781,-71.4388647,POINT (205041.250631502 894146.3420079381),False
"905 COMMONWEALTH AVE, BOSTON, MA, USA",42.3491945,-71.0916825,POINT (233642.6231769166 899935.8604678273),True
"10 STATE ST, FRAMINGHAM, MA, USA",42.29873703494959,-71.43702956768122,POINT (205192.4982328663 894252.6439390172),False
"9 STATE ST, FRAMINGHAM, MA, USA",42.298746206457864,-71.43702539677106,POINT (205192.8414110322 894253.662920804),False
"77 STATE ST, FRAMINGHAM, MA, USA",42.29806909675706,-71.43711083608241,POINT (205185.8515997093 894178.447576731),False
"STATE ST, FRAMINGHAM, MA, USA",42.29636,-71.437113,POINT (205185.8131266521 893988.6090996607),False
"16 STATE ST, FRAMINGHAM, MA, USA",42.29867880142837,-71.43704639069847,POINT (205191.1157927685 894246.1746102707),False
"87 STATE ST, FRAMINGHAM, MA, USA",42.29796809830132,-71.43710853318602,POINT (205186.0497686266 894167.2292864217),False
"53 STATE ST, FRAMINGHAM, MA, USA",42.2982573,-71.43755289089457,POINT (205149.3843832915 894199.3255209612),False
"42 MAYNARD RD, FRAMINGHAM, MA, USA",42.297634650000006,-71.43928739166105,POINT (205006.4068201062 894130.0612475277),False
"93 STATE ST, FRAMINGHAM, MA, USA",42.29790749922787,-71.43710715144819,POINT (205186.1686702677 894160.4983123469),False
"118 STATE ST, FRAMINGHAM, MA, USA",42.29603,-71.43656645557166,POINT (205230.909744915 893951.9876488608),False
"42 ADAMS RD, FRAMINGHAM, MA, USA",42.2982121,-71.43853584307574,POINT (205068.33384505 894194.2460441347),False
"123 STATE ST, FRAMINGHAM, MA, USA",42.29579649597954,-71.43707671628849,POINT (205188.8513420827 893926.019972199),False
"123 MAPLE ST, FRAMINGHAM, MA, USA",42.29348941440453,-71.43354901160255,POINT (205479.9565207095 893669.9810756282),False
"1 DR HARVEY CUSHING WAY, FRAMINGHAM, MA, USA",NA,NA,,
"98 DUDLEY RD, FRAMINGHAM, MA, USA",42.28090145,-71.43226150447154,POINT (205587.2426403808 892271.8562306447),False
"364 IRVING ST, FRAMINGHAM, MA, USA",42.2701578,-71.40697645849708,POINT (207674.1180070643 891080.4736305291),False
"10 LORING DR, FRAMINGHAM, MA, USA",42.2710936,-71.40900385194624,POINT (207506.7542867119 891184.2368450573),False
"REAL ESTATE DEPT--JACK WOLFSON, BOSTON, MA, USA",NA,NA,,
"26 LORING DR, FRAMINGHAM, MA, USA",42.2668908,-71.40684665716684,POINT (207685.2224689781 890717.604682708),False
"450 WORCESTER RD, FRAMINGHAM, MA, USA",42.2974387,-71.414207,POINT (207074.575858883 894110.0721958287),False
"135 WESTERN AVE, FRAMINGHAM, MA, USA",42.2653442,-71.4059266,POINT (207761.3173283924 890545.9001359575),False
"135 WESTERN AV, FRAMINGHAM, MA, USA",42.2653442,-71.4059266,POINT (207761.3173283924 890545.9001359575),False
"3000 PRUDENTIAL CENTER, BOSTON, MA, USA",NA,NA,,
"45 MAYNARD RD, FRAMINGHAM, MA, USA",42.2983915,-71.440122,POINT (204937.5253919142 894214.0799143428),False
"MERCHANT RD, FRAMINGHAM, MA, USA",42.263938,-71.40118,POINT (208153.1058262515 890390.1500018425),False
"DEPT. OF FISHERIES & WILDLIFE, BOSTON, MA, USA",NA,NA,,
"MBTA REAL ESTATE DEPT, BOSTON, MA, USA",NA,NA,,
"PO BOX 55490, BOSTON, MA, USA",NA,NA,,
"93 COMMONWEALTH RD, WAYLAND, MA, USA",42.3227113,-71.3534166,POINT (212082.5844266447 896924.0649528548),False
"149 SPEEN ST, NATICK, MA, USA",42.285813000000005,-71.37369775,POINT (210416.9188695292 892822.9003448004),False
"20 SOMERSET ST Q, BOSTON, MA, USA",42.359707900000004,-71.06184132332245,POINT (236095.3162512784 901115.8382367596),False
"., NORWELL, MA, USA",42.1617681,-70.7939307,POINT (258347.2611134626 879278.5558007816),False
"MT BLUE STREET, NORWELL, MA, USA",42.1880286,-70.8349455,POINT (254935.2604736581 882168.0516738342),False
"251 CAUSEWAY ST. STE 900, BOSTON, MA, USA",42.366041249999995,-71.05934954879032,POINT (236296.9514061136 901820.3748212329),False
"251 CAUSEWAY ST   STE 900, BOSTON, MA, USA",42.366041249999995,-71.05934954879032,POINT (236296.9514061136 901820.3748212329),False
"251 CAUSEWAY ST  STE 900, BOSTON, MA, USA",42.366041249999995,-71.05934954879032,POINT (236296.9514061136 901820.3748212329),False
"25 SHATTUCK ST, LOWELL, MA, USA",42.64512925,-71.31280169567998,POINT (215351.7860175687 932744.7964847321),False
"251 CAUSEWAY ST.  SUITE 900, BOSTON, MA, USA",NA,NA,,
"., ROCKPORT, MA, USA",42.6556507,-70.6203216,POINT (272127.5207213893 934268.667407015),False
"P O BOX 212, READING, MA, USA",NA,NA,,
"255 NEWTONVILLE AV, NEWTON, MA, USA",42.3528544,-71.19736949779616,POINT (224933.3240191418 900306.0964729976),False
"24 ASBURY ST, TOPSFIELD, MA, USA",42.6542317,-70.9067062,POINT (248647.5385609347 933908.2890358808),True
"nan, CHELMSFORD, MA, USA",42.5998139,-71.3672838,POINT (210891.6463335373 927702.5926813273),True
"PARK DIVISION, BOSTON, MA, USA",NA,NA,,
" ,  , MA, USA",42.3788774,-72.032366,POINT (156157.3080058862 903289.2394711012),True
"354 LAFAYETTE ST, SALEM, MA, USA",42.506282418604656,-70.89105548837209,POINT (250048.1372423937 917483.0883434995),False
" , SALEM, MA, USA",42.5195292,-70.8967226,POINT (249571.967341496 918951.2070054282),False
"200 PORTLAND ST, BOSTON, MA, USA",42.36440365,-71.06205674352252,POINT (236074.8921563216 901637.3292042892),False
"PO BOX 7015, BOSTON, MA, USA",NA,NA,,
"294 WASHINGTON ST, BOSTON, MA, USA",42.30074670598942,-71.07549704435186,POINT (235002.9674255165 894561.0540447673),False
"1 DOCK SQ, BOSTON, MA, USA",42.3609326,-71.0549137,POINT (236665.2957796868 901254.8269006978),False
"251 CAUSEWAY ST SUTE 400, BOSTON, MA, USA",NA,NA,,
"33 GREGORY ST, MIDDLETON, MA, USA",42.593138470090906,-70.99105598006061,POINT (241771.8019417569 927077.2108573063),False
"P O BOX 807, MIDDLETON, MA, USA",NA,NA,,
"ADDRESS, BOSTON, MA, USA",NA,NA,,
"204 HANCOCK ST, QUINCY, MA, USA",42.277667720000004,-71.03033928,POINT (238740.5915500058 892017.109349341),False
"C/O DCAM, BOSTON, MA, USA",NA,NA,,
"ROBIN HILL RD, CHELMSFORD, MA, USA",42.5844671,-71.3690291,POINT (210751.0322295392 925997.5978633657),False
"251 CAUSEWAY STREET SUITE  400, BOSTON, MA, USA",NA,NA,,
"CALIFORNIA AVE, QUINCY, MA, USA",42.2457531,-71.0337973,POINT (238474.7302804684 888470.6971932586),False
"1000 HANCOCK STREET (-1002), QUINCY, MA, USA",42.25829,-71.008594,POINT (240546.6607454684 889874.8771306283),False
"3 WESTERN AV, NO CHELMSFORD, MA, USA",42.626124149999995,-71.36909659999999,POINT (210738.3896613616 930625.0107103152),False
"HIGHWAY DEPT, BOSTON, MA, USA",NA,NA,,
"175 HAWTHORN ST, CHELSEA, MA, USA",42.3923911,-71.03384224205072,POINT (238382.0053522863 904758.3686474157),False
"60 HILLSIDE AV, CHELSEA, MA, USA",42.4000358,-71.02832423254053,POINT (238831.6410947808 905610.0090097872),False
"91 CREST AVE, CHELSEA, MA, USA",42.400367,-71.0273627515961,POINT (238910.5922553702 905647.2355781072),False
"91 CREST AV, CHELSEA, MA, USA",42.400367,-71.0273627515961,POINT (238910.5922553702 905647.2355781072),False
"SUMMIT AV, CHELSEA, MA, USA",42.40173,-71.029966,POINT (238695.4436822124 905797.4480568729),False
"METROPOLITAN DISTRICT COMM, BOSTON, MA, USA",NA,NA,,
"215 CAUSEWAY STREET SUITE 400, BOSTON, MA, USA",NA,NA,,
"XXXXXXXXX, XXXXXXX, XX, USA",NA,NA,,
"XXXXXXXXXX, XXXXXXX, XX, USA",NA,NA,,
"PALMER ST, QUINCY, MA, USA",42.2536436,-70.9663504,POINT (244035.4300245664 889379.7354889037),False
"XXXXXXXXXXX, XXXXXXXX, XX, USA",NA,NA,,
"XXXXXXXXXXX, XXXXXXX, XX, USA",NA,NA,,
"148 PENN ST, QUINCY, MA, USA",42.236093664599444,-71.00731245933552,POINT (240666.6422662276 887410.0883785668),False
"CENTRE ST, QUINCY, MA, USA",42.2352179,-71.0122904,POINT (240256.3215942092 887310.453993279),False
"XXXXXXXXXXXXXX, QUINCY, MA, USA",NA,NA,,
"153 BROMFIELD ST, QUINCY, MA, USA",42.27684025690875,-71.01274921187822,POINT (240192.0413384628 891933.3393650048),False
"HANCOCK ST, QUINCY, MA, USA",42.2833918,-71.0379036,POINT (238113.2001921875 892649.4936834626),False
"994 HANCOCK ST, QUINCY, MA, USA",42.258530533333335,-71.00877333333334,POINT (240531.7099763364 889901.5085555916),True
"34 NEWLAND ST, QUINCY, MA, USA",42.296661316326535,-71.01613735714285,POINT (239900.0759251324 894133.3379968198),False
"51 ISLAND AVE, QUINCY, MA, USA",42.27355141111042,-70.95187989594974,POINT (245215.2739951827 891598.5125982668),False
"NUT ISLAND AVE, QUINCY, MA, USA",42.274156,-70.9528034,POINT (245138.6629542264 891665.1766447173),False
"125 RANDOLPH ST, CANTON, MA, USA",42.181036452513965,-71.11503644692738,POINT (231802.7269457339 881249.0138560793),False
"251 C AUSEWAY ST, BOSTON, MA, USA",NA,NA,,
"1 CAMBRIDGE ST, BOSTON, MA, USA",42.3596262,-71.059488,POINT (236289.2271249381 901107.7619331615),False
"32 CRESCENT ST, BROCKTON, MA, USA",42.08137575,-71.01980325,POINT (239732.4045551202 870219.5765519838),False
"711 3RD AVE, NEW YORK, NY, USA",40.7522951,-73.9729342,POINT (-8867.073115221719 725513.6654529856),False
